0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
20.3603,5.3876,15.8192,13.137799999999999,66.8917,14.4063,14.5317,82.6066,15.8192,15.094899999999999,0.0,31.735,15.8192,13.337299999999999,81.45819999999999,83.2543,15.8192,5.0519,12.1104,12.1104,15.8192,15.094899999999999,15.8192,15.8192,5.4779,20.623099999999997,5.0519,5.8308,82.467,31.7484,7.687,11.0329,82.6066,7.5536,9.5271,83.2543
24.9494,37.212199999999996,17.0469,37.820800000000006,46.7243,38.3945,38.9537,51.092699999999994,17.0469,16.6735,30.4655,0.0,17.0469,39.8491,49.944199999999995,51.7404,17.0469,32.6233,30.747799999999998,30.747799999999998,17.0469,16.6735,17.0469,17.0469,37.3026,11.5876,32.6233,34.2842,50.9531,34.156099999999995,32.8408,31.1124,51.092699999999994,35.511,34.924,51.7404
9.4705,21.7333,0.0,22.341900000000003,51.1578,22.9155,23.474700000000002,67.15,0.0,2.929,16.862299999999998,16.2784,0.0,24.370099999999997,66.00160000000001,67.79769999999999,0.0,20.21,15.268799999999999,15.268799999999999,0.0,2.929,0.0,0.0,21.8236,7.1712,20.21,18.8053,67.01039999999999,22.7988,17.361900000000002,15.6334,67.15,20.0321,19.445,67.79769999999999
16.169,9.0886,22.1923,3.165,62.7004,2.1081999999999996,2.1203000000000003,89.4724,22.1923,21.4932,11.2834,39.4088,22.1923,0.0,89.132,87.05369999999999,22.1923,9.9036,8.0153,8.0153,22.1923,21.4932,22.1923,22.1923,9.1789,28.2969,9.9036,8.530299999999999,88.0392,27.557,8.977799999999998,9.116100000000001,89.4724,7.3873999999999995,4.9553,87.05369999999999
74.6964,86.9592,66.7939,87.5678,28.5688,88.14139999999999,88.70060000000001,1.5275,66.7939,66.4204,80.21239999999999,49.7864,66.7939,89.596,0.0,2.1751,66.7939,82.3702,80.4947,80.4947,66.7939,66.4204,66.7939,66.7939,87.0495,61.3346,82.3702,84.0312,1.3878,80.25460000000001,82.5878,80.8593,1.5275,85.258,84.671,2.1751
76.7463,79.7635,68.8438,80.3721,24.7892,80.9457,81.505,1.8851,68.8438,68.47030000000001,82.2623,51.8363,68.8438,82.40039999999999,2.4289,0.0,68.8438,84.4201,73.29910000000001,73.29910000000001,68.8438,68.47030000000001,68.8438,68.8438,79.8539,63.3844,84.4201,76.8355,1.0420999999999998,73.8516,75.3921,73.66369999999999,1.8851,78.06230000000001,77.4753,0.0
9.4705,21.7333,0.0,22.341900000000003,51.1578,22.9155,23.474700000000002,67.15,0.0,2.929,16.862299999999998,16.2784,0.0,24.370099999999997,66.00160000000001,67.79769999999999,0.0,20.21,15.268799999999999,15.268799999999999,0.0,2.929,0.0,0.0,21.8236,7.1712,20.21,18.8053,67.01039999999999,22.7988,17.361900000000002,15.6334,67.15,20.0321,19.445,67.79769999999999
13.8175,5.3731,18.0667,10.5792,60.3489,11.152899999999999,11.7121,84.85419999999999,18.0667,17.3424,4.879,33.9825,18.0667,12.6075,83.7057,84.70230000000001,18.0667,0.0,5.565300000000001,5.565300000000001,18.0667,17.3424,18.0667,18.0667,5.4635,22.8706,0.0,1.61,84.7146,25.205599999999997,2.8611,4.4965,84.85419999999999,5.258100000000001,4.6452,84.70230000000001
10.311399999999999,6.4645,16.3347,7.073,56.842800000000004,7.6467,8.2059,83.6148,16.3347,15.6356,8.6183,33.551199999999994,16.3347,9.101299999999998,83.2744,81.1961,16.3347,4.9411000000000005,0.0,0.0,16.3347,15.6356,16.3347,16.3347,6.5548,22.4393,4.9411000000000005,3.5364,82.1816,21.6994,2.0930999999999997,0.36460000000000004,83.6148,4.763199999999999,4.1762,81.1961
10.311399999999999,6.4645,16.3347,7.073,56.842800000000004,7.6467,8.2059,83.6148,16.3347,15.6356,8.6183,33.551199999999994,16.3347,9.101299999999998,83.2744,81.1961,16.3347,4.9411000000000005,0.0,0.0,16.3347,15.6356,16.3347,16.3347,6.5548,22.4393,4.9411000000000005,3.5364,82.1816,21.6994,2.0930999999999997,0.36460000000000004,83.6148,4.763199999999999,4.1762,81.1961
9.4705,21.7333,0.0,22.341900000000003,51.1578,22.9155,23.474700000000002,67.15,0.0,2.929,16.862299999999998,16.2784,0.0,24.370099999999997,66.00160000000001,67.79769999999999,0.0,20.21,15.268799999999999,15.268799999999999,0.0,2.929,0.0,0.0,21.8236,7.1712,20.21,18.8053,67.01039999999999,22.7988,17.361900000000002,15.6334,67.15,20.0321,19.445,67.79769999999999
8.905299999999999,21.1681,3.142,21.7767,57.109199999999994,22.3503,22.9095,69.2261,3.142,0.0,16.486900000000002,18.3545,3.142,23.8049,68.0777,69.8738,3.142,18.6447,14.7036,14.7036,3.142,0.0,3.142,3.142,21.2584,7.2426,18.6447,18.240099999999998,69.0865,24.703400000000002,16.7967,15.068200000000001,69.2261,19.466900000000003,18.8798,69.8738
9.4705,21.7333,0.0,22.341900000000003,51.1578,22.9155,23.474700000000002,67.15,0.0,2.929,16.862299999999998,16.2784,0.0,24.370099999999997,66.00160000000001,67.79769999999999,0.0,20.21,15.268799999999999,15.268799999999999,0.0,2.929,0.0,0.0,21.8236,7.1712,20.21,18.8053,67.01039999999999,22.7988,17.361900000000002,15.6334,67.15,20.0321,19.445,67.79769999999999
9.4705,21.7333,0.0,22.341900000000003,51.1578,22.9155,23.474700000000002,67.15,0.0,2.929,16.862299999999998,16.2784,0.0,24.370099999999997,66.00160000000001,67.79769999999999,0.0,20.21,15.268799999999999,15.268799999999999,0.0,2.929,0.0,0.0,21.8236,7.1712,20.21,18.8053,67.01039999999999,22.7988,17.361900000000002,15.6334,67.15,20.0321,19.445,67.79769999999999
16.422400000000003,0.8637,22.4458,9.1999,62.9538,10.468399999999999,10.5938,89.7258,22.4458,21.746599999999997,5.2736,39.6623,22.4458,9.399299999999998,89.3855,87.3072,22.4458,5.2867,8.1725,8.1725,22.4458,21.746599999999997,22.4458,22.4458,0.0,28.5504,5.2867,3.9134,88.29260000000001,27.8104,6.9567,7.095,89.7258,2.1239,5.5891,87.3072
15.501299999999999,27.7641,7.5988,28.372700000000002,50.0435,28.9463,29.5055,62.907599999999995,7.5988,7.2253,21.0173,12.0359,7.5988,30.4009,61.7591,63.5553,7.5988,23.175099999999997,21.299599999999998,21.299599999999998,7.5988,7.2253,7.5988,7.5988,27.854400000000002,0.0,23.175099999999997,24.8361,62.768,24.0121,23.3927,21.6642,62.907599999999995,26.062900000000003,25.4758,63.5553
13.8175,5.3731,18.0667,10.5792,60.3489,11.152899999999999,11.7121,84.85419999999999,18.0667,17.3424,4.879,33.9825,18.0667,12.6075,83.7057,84.70230000000001,18.0667,0.0,5.565300000000001,5.565300000000001,18.0667,17.3424,18.0667,18.0667,5.4635,22.8706,0.0,1.61,84.7146,25.205599999999997,2.8611,4.4965,84.85419999999999,5.258100000000001,4.6452,84.70230000000001
13.389899999999999,5.3543,19.4133,8.293,59.9213,8.864700000000001,9.4239,86.69330000000001,19.4133,18.7142,5.1574,34.2609,19.4133,9.380799999999999,83.98410000000001,84.2747,19.4133,1.5319,5.1401,5.1401,19.4133,18.7142,19.4133,19.4133,5.4447,23.149,1.5319,0.0,85.26010000000001,24.778,1.2273,4.0625,86.69330000000001,3.6531,3.0402,84.2747
75.7042,87.967,67.8017,88.57560000000001,26.1232,89.1492,89.7084,1.4522,67.8017,67.4282,81.22019999999999,50.7942,67.8017,90.6038,1.3868,1.3905999999999998,67.8017,83.378,81.5025,81.5025,67.8017,67.4282,67.8017,67.8017,88.0573,62.342400000000005,83.378,85.039,0.0,81.2624,83.5956,81.86710000000001,1.4522,86.2658,85.67869999999999,1.3905999999999998
19.1812,27.2085,22.489,27.8171,52.78,28.390700000000002,28.95,79.552,22.489,24.5055,29.362299999999998,33.684400000000004,22.489,29.8454,81.07939999999999,77.1333,22.489,25.685200000000002,20.7441,20.7441,22.489,24.5055,22.489,22.489,27.2989,23.8334,25.685200000000002,24.2805,78.11880000000001,0.0,22.8371,21.108700000000002,79.552,25.5073,24.9203,77.1333
11.6396,5.416399999999999,17.663,8.3551,58.171,8.9267,9.485899999999999,84.943,17.663,16.963900000000002,7.5702,34.8795,17.663,9.4428,84.6027,82.5244,17.663,2.7325999999999997,3.3898,3.3898,17.663,16.963900000000002,17.663,17.663,5.5066999999999995,23.767599999999998,2.7325999999999997,1.3279,83.5098,23.0277,0.0,2.321,84.943,3.7151,3.1281,82.5244
9.9468,6.2186,15.9701,6.708399999999999,56.478199999999994,7.282100000000001,7.8413,83.25019999999999,15.9701,15.271,8.372399999999999,33.1866,15.9701,8.7367,82.9098,80.8315,15.9701,4.6953000000000005,2.2317,2.2317,15.9701,15.271,15.9701,15.9701,6.3088999999999995,22.0747,4.6953000000000005,3.2906,81.817,21.334799999999998,1.8472,0.0,83.25019999999999,4.517399999999999,3.9303000000000003,80.8315
75.8449,88.1077,67.9423,88.7162,27.041400000000003,89.28989999999999,89.8491,0.0,67.9423,67.5689,81.3609,50.9349,67.9423,90.7445,1.5275,2.8592,67.9423,83.5187,81.6432,81.6432,67.9423,67.5689,67.9423,67.9423,88.198,62.483,83.5187,85.17960000000001,1.3207,81.40310000000001,83.7363,82.0078,0.0,86.40639999999999,85.81939999999999,2.8592
13.727799999999998,2.6398,19.7512,6.3193,60.2592,6.890899999999999,7.4501,87.0313,19.7512,19.0521,6.3131,36.967699999999994,19.7512,9.5665,86.6909,84.6126,19.7512,4.9334,5.478,5.478,19.7512,19.0521,19.7512,19.7512,2.7300999999999997,25.8558,4.9334,5.0523,85.5981,25.1159,4.2622,4.400399999999999,87.0313,0.0,2.8946,84.6126
12.8271,5.3081000000000005,18.8505,5.4434,59.3585,6.015,6.574199999999999,86.1305,18.8505,18.151400000000002,7.4619,36.067,18.8505,6.5311,85.7902,83.7119,18.8505,3.8011,4.5773,4.5773,18.8505,18.151400000000002,18.8505,18.8505,5.3985,24.955099999999998,3.8011,2.3964000000000003,84.69739999999999,24.2152,3.0394,3.4997,86.1305,3.6069,0.0,83.7119
76.7463,79.7635,68.8438,80.3721,24.7892,80.9457,81.505,1.8851,68.8438,68.47030000000001,82.2623,51.8363,68.8438,82.40039999999999,2.4289,0.0,68.8438,84.4201,73.29910000000001,73.29910000000001,68.8438,68.47030000000001,68.8438,68.8438,79.8539,63.3844,84.4201,76.8355,1.0420999999999998,73.8516,75.3921,73.66369999999999,1.8851,78.06230000000001,77.4753,0.0
