,Client_ID,ordered_boxes,ordered_volume,date,region,Center_ID,Latitude_CD,Longitude_CD,Latitude_Client,Longitude_Client,cluster_id,Assigned_CD
0,10279095,8955.0,676.9979999999999,2025-03-10,Centro,AV04,5.807142,-73.006556,5.80617,-73.00564,1,AV04
1,10279105,3129.75,236.6091,2025-03-26,Centro,AV42,5.544456,-73.352553,5.403232,-73.335933,4,AV42
2,10279115,8814.75,666.3951,2025-03-28,Centro,AV04,5.807142,-73.006556,5.825424,-73.03205,1,AV04
3,10279118,2647.65,200.16234,2025-03-28,Centro,AV42,5.544456,-73.352553,5.631301,-73.527817,4,AV42
4,10279127,41.0,3.0996,2025-03-18,Centro,AV04,5.807142,-73.006556,5.83682278,-73.04110516,1,AV04
5,10279130,49.0,3.7043999999999997,2025-03-28,Centro,AV04,5.807142,-73.006556,5.83733,-73.0418,1,AV04
6,10279132,10.4,0.78624,2025-03-28,Centro,AV04,5.807142,-73.006556,5.83845,-73.042,1,AV04
7,10279133,10.0,0.756,2025-03-20,Centro,AV04,5.807142,-73.006556,5.83825,-73.0422,1,AV04
8,10279142,5.0,0.378,2025-03-04,Centro,AV04,5.807142,-73.006556,5.8340609,-73.0409,1,AV04
9,10279144,47.75,3.6099,2025-03-14,Centro,AV04,5.807142,-73.006556,5.83251,-73.0408,1,AV04
10,10279146,34.5833333,2.6144999974800003,2025-03-14,Centro,AV04,5.807142,-73.006556,5.83237,-73.0416,1,AV04
11,10279147,4.0,0.3024,2025-03-07,Centro,AV04,5.807142,-73.006556,5.83129,-73.0433,1,AV04
12,10279149,112.08333329999999,8.47349999748,2025-03-21,Centro,AV04,5.807142,-73.006556,5.83024,-73.0401,1,AV04
13,10279152,16.0,1.2096,2025-03-11,Centro,AV04,5.807142,-73.006556,5.82956,-73.0391,1,AV04
14,10279155,65.75,4.9707,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82311,-73.0427,1,AV04
15,10279164,29.7,2.24532,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82411,-73.0466,1,AV04
16,10279165,8.5,0.6426000000000001,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82474,-73.0455,1,AV04
17,10279168,3.5,0.2646,2025-03-18,Centro,AV04,5.807142,-73.006556,5.82571,-73.0455,1,AV04
18,10279186,32.5,2.457,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82451,-73.0384,1,AV04
19,10279188,6.2,0.46872,2025-03-14,Centro,AV04,5.807142,-73.006556,5.82427,-73.0456,1,AV04
20,10279190,4.0,0.3024,2025-03-28,Centro,AV04,5.807142,-73.006556,5.83524,-73.0348,1,AV04
21,10279193,30.0,2.268,2025-03-20,Centro,AV04,5.807142,-73.006556,5.8378,-73.0338,1,AV04
22,10279200,21.0,1.5876000000000001,2025-03-20,Centro,AV04,5.807142,-73.006556,5.84093,-73.0351,1,AV04
23,10279205,49.0,3.7043999999999997,2025-03-06,Centro,AV04,5.807142,-73.006556,5.84322,-73.0366,1,AV04
24,10279206,8.0,0.6048,2025-03-13,Centro,AV04,5.807142,-73.006556,5.84548,-73.0361,1,AV04
25,10279207,18.0,1.3608,2025-03-20,Centro,AV04,5.807142,-73.006556,5.84707,-73.036,1,AV04
26,10279209,26.5,2.0034,2025-03-27,Centro,AV04,5.807142,-73.006556,5.84441,-73.0381,1,AV04
27,10279211,35.0,2.646,2025-03-23,Centro,AV04,5.807142,-73.006556,5.84437,-73.0377,1,AV04
28,10279215,63.0,4.7627999999999995,2025-03-10,Centro,AV04,5.807142,-73.006556,5.84083,-73.0367,1,AV04
29,10279216,17.25,1.3041,2025-03-20,Centro,AV04,5.807142,-73.006556,5.8384,-73.0364,1,AV04
30,10279230,16.0,1.2096,2025-03-25,Centro,AV04,5.807142,-73.006556,5.83562,-73.037,1,AV04
31,10279233,8.0,0.6048,2025-03-28,Centro,AV04,5.807142,-73.006556,5.83454,-73.0354,1,AV04
32,10279235,2.25,0.1701,2025-03-18,Centro,AV04,5.807142,-73.006556,5.835532,-73.036725,1,AV04
33,10279241,51.25,3.8745000000000003,2025-03-25,Centro,AV04,5.807142,-73.006556,5.81827,-73.0356,1,AV04
34,10279242,28.5,2.1546,2025-03-21,Centro,AV04,5.807142,-73.006556,5.81931,-73.0362,1,AV04
35,10279266,34.5,2.6082,2025-03-22,Centro,AV04,5.807142,-73.006556,5.81788,-73.0332,1,AV04
36,10279268,22.0,1.6632,2025-03-21,Centro,AV04,5.807142,-73.006556,5.81865,-73.0338,1,AV04
37,10279274,9.0,0.6804,2025-03-21,Centro,AV04,5.807142,-73.006556,5.81285,-73.032,1,AV04
38,10279276,24.0,1.8144,2025-03-04,Centro,AV04,5.807142,-73.006556,5.80714,-73.0369,1,AV04
39,10279279,31.0,2.3436,2025-03-28,Centro,AV04,5.807142,-73.006556,5.80544,-73.0382,1,AV04
40,10279285,82.0,6.1992,2025-03-11,Centro,AV04,5.807142,-73.006556,5.80577,-73.0321,1,AV04
41,10279289,11.25,0.8505,2025-03-11,Centro,AV04,5.807142,-73.006556,5.809,-73.0319,1,AV04
42,10279301,23.0,1.7388,2025-03-28,Centro,AV04,5.807142,-73.006556,5.81197,-73.0247,1,AV04
43,10279302,4.0,0.3024,2025-03-04,Centro,AV04,5.807142,-73.006556,5.81033,-73.0239,1,AV04
44,10279303,346.08333319999997,26.16389998992,2025-03-18,Centro,AV04,5.807142,-73.006556,5.81095,-73.0231,1,AV04
45,10279304,11.0,0.8316,2025-03-04,Centro,AV04,5.807142,-73.006556,5.80925,-73.0236,1,AV04
46,10279306,30.25,2.2869,2025-03-11,Centro,AV04,5.807142,-73.006556,5.80875,-73.0209,1,AV04
47,10279308,115.25,8.7129,2025-03-11,Centro,AV04,5.807142,-73.006556,5.80796,-73.0242,1,AV04
48,10279317,6.0,0.4536,2025-03-21,Centro,AV04,5.807142,-73.006556,5.812816,-73.034912,1,AV04
49,10279321,25.0,1.8900000000000001,2025-03-21,Centro,AV04,5.807142,-73.006556,5.8198,-73.0328,1,AV04
50,10279323,13.0,0.9828,2025-03-04,Centro,AV04,5.807142,-73.006556,5.817278,-73.032927,1,AV04
51,10279332,22.75,1.7199,2025-03-14,Centro,AV04,5.807142,-73.006556,5.818015,-73.030035,1,AV04
52,10279335,5.5,0.4158,2025-03-25,Centro,AV04,5.807142,-73.006556,5.81752,-73.0296,1,AV04
53,10279344,44.0,3.3263999999999996,2025-03-21,Centro,AV04,5.807142,-73.006556,5.80896,-73.0281,1,AV04
54,10279349,7.25,0.5481,2025-03-14,Centro,AV04,5.807142,-73.006556,5.81123,-73.0295,1,AV04
55,10279351,3.0,0.2268,2025-03-21,Centro,AV04,5.807142,-73.006556,5.81127,-73.0298,1,AV04
56,10279358,11.2,0.84672,2025-03-07,Centro,AV04,5.807142,-73.006556,5.81071,-73.0274,1,AV04
57,10279365,74.25,5.6133,2025-03-04,Centro,AV04,5.807142,-73.006556,5.81963,-73.0363,1,AV04
58,10279368,3.0,0.2268,2025-03-11,Centro,AV04,5.807142,-73.006556,5.820524,-73.03685,1,AV04
59,10279371,17.25,1.3041,2025-03-04,Centro,AV04,5.807142,-73.006556,5.81855,-73.0398,1,AV04
60,10279372,26.0,1.9656,2025-03-14,Centro,AV04,5.807142,-73.006556,5.819,-73.040144,1,AV04
61,10279373,3.0,0.2268,2025-03-28,Centro,AV04,5.807142,-73.006556,5.821193,-73.041298,1,AV04
62,10279382,7.5,0.567,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82062,-73.0398,1,AV04
63,10279389,26.0,1.9656,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82177,-73.038,1,AV04
64,10279402,59.0,4.4604,2025-03-28,Centro,AV04,5.807142,-73.006556,5.82463,-73.0368,1,AV04
65,10279405,107.0,8.0892,2025-03-11,Centro,AV04,5.807142,-73.006556,5.82465,-73.0349,1,AV04
66,10279408,29.75,2.2491,2025-03-14,Centro,AV04,5.807142,-73.006556,5.824841,-73.037808,1,AV04
67,10279412,83.25,6.293699999999999,2025-03-25,Centro,AV04,5.807142,-73.006556,5.82551,-73.0386,1,AV04
68,10279415,2.5833333,0.19529999748,2025-03-28,Centro,AV04,5.807142,-73.006556,5.826605,-73.037173,1,AV04
69,10279417,8.0,0.6048,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82636,-73.036,1,AV04
70,10279420,9.25,0.6993,2025-03-07,Centro,AV04,5.807142,-73.006556,5.825998,-73.036144,1,AV04
71,10279422,2.5,0.189,2025-03-13,Centro,AV04,5.807142,-73.006556,5.8341165,-73.02886843,1,AV04
72,10279429,33.5,2.5326,2025-03-14,Centro,AV04,5.807142,-73.006556,5.82176,-73.0421,1,AV04
73,10279430,68.58333329999999,5.1848999974800005,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82325,-73.0408,1,AV04
74,10279432,61.25,4.6305,2025-03-14,Centro,AV04,5.807142,-73.006556,5.8208,-73.0432,1,AV04
75,10279435,50.2,3.79512,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82287,-73.0332,1,AV04
76,10279436,36.75,2.7783,2025-03-18,Centro,AV04,5.807142,-73.006556,5.82191,-73.0339,1,AV04
77,10279438,5.0,0.378,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82208,-73.0339,1,AV04
78,10279440,37.0,2.7972,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82149,-73.0337,1,AV04
79,10279442,8.25,0.6237,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82441,-73.0348,1,AV04
80,10279451,64.0,4.8384,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82147,-73.0359,1,AV04
81,10279467,2.0,0.1512,2025-03-28,Centro,AV04,5.807142,-73.006556,5.82442,-73.0352,1,AV04
82,10279470,2.5,0.189,2025-03-18,Centro,AV04,5.807142,-73.006556,5.81418,-73.0256,1,AV04
83,10279473,10.0,0.756,2025-03-07,Centro,AV04,5.807142,-73.006556,5.81474,-73.0258,1,AV04
84,10279482,11.0,0.8316,2025-03-14,Centro,AV04,5.807142,-73.006556,5.8225,-73.0272,1,AV04
85,10279489,16.0,1.2096,2025-03-28,Centro,AV04,5.807142,-73.006556,5.82104,-73.0252,1,AV04
86,10279490,109.0,8.2404,2025-03-14,Centro,AV04,5.807142,-73.006556,5.8204,-73.0251,1,AV04
87,10279492,7.25,0.5481,2025-03-28,Centro,AV04,5.807142,-73.006556,5.81913,-73.024,1,AV04
88,10279493,7.0,0.5292,2025-03-14,Centro,AV04,5.807142,-73.006556,5.81788,-73.0229,1,AV04
89,10279498,115.0,8.694,2025-03-10,Centro,AV04,5.807142,-73.006556,5.83146,-73.0301,1,AV04
90,10279507,20.25,1.5309,2025-03-11,Centro,AV04,5.807142,-73.006556,5.81919,-73.023,1,AV04
91,10279521,4.0,0.3024,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82284,-73.025,1,AV04
92,10279539,4.2,0.31752,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82627,-73.0257,1,AV04
93,10279545,22.25,1.6821000000000002,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82812,-73.0254,1,AV04
94,10279549,15.0,1.134,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82606,-73.0263,1,AV04
95,10279554,49.75,3.7611,2025-03-28,Centro,AV04,5.807142,-73.006556,5.81278,-73.0215,1,AV04
96,10279559,30.0,2.268,2025-03-07,Centro,AV04,5.807142,-73.006556,5.81157,-73.0176,1,AV04
97,10279565,76.0,5.7456,2025-03-07,Centro,AV04,5.807142,-73.006556,5.81098,-73.0165,1,AV04
98,10279566,36.0,2.7216,2025-03-18,Centro,AV04,5.807142,-73.006556,5.81097,-73.0157,1,AV04
99,10279577,4.0,0.3024,2025-03-28,Centro,AV04,5.807142,-73.006556,5.808742,-73.020404,1,AV04
100,10279592,2.0,0.1512,2025-03-11,Centro,AV04,5.807142,-73.006556,5.8067,-73.0175,1,AV04
101,10279600,8.0,0.6048,2025-03-18,Centro,AV04,5.807142,-73.006556,5.80858,-73.0178,1,AV04
102,10279609,45.45,3.43602,2025-03-06,Centro,AV04,5.807142,-73.006556,5.82824,-73.0297,1,AV04
103,10279626,4.25,0.3213,2025-03-13,Centro,AV04,5.807142,-73.006556,5.83232,-73.0303,1,AV04
104,10279629,11.0,0.8316,2025-03-23,Centro,AV04,5.807142,-73.006556,5.83243,-73.0301,1,AV04
105,10279635,1.0,0.0756,2025-03-23,Centro,AV04,5.807142,-73.006556,5.8287,-73.0318,1,AV04
106,10279637,7.25,0.5481,2025-03-06,Centro,AV04,5.807142,-73.006556,5.82787,-73.0294,1,AV04
107,10279642,7.0,0.5292,2025-03-27,Centro,AV04,5.807142,-73.006556,5.8262,-73.0277,1,AV04
108,10279643,29.0,2.1924,2025-03-27,Centro,AV04,5.807142,-73.006556,5.827654,-73.026086,1,AV04
109,10279646,40.95,3.09582,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82835,-73.0259,1,AV04
110,10279651,55.0,4.1579999999999995,2025-03-11,Centro,AV04,5.807142,-73.006556,5.82879,-73.0227,1,AV04
111,10279652,50.5,3.8178,2025-03-20,Centro,AV04,5.807142,-73.006556,5.830981,-73.022026,1,AV04
112,10279660,5.4,0.40824,2025-03-31,Centro,AV04,5.807142,-73.006556,5.83065,-73.0244,1,AV04
113,10279663,25.0,1.89,2025-03-10,Centro,AV04,5.807142,-73.006556,5.82732,-73.0284,1,AV04
114,10279665,10.0,0.756,2025-03-06,Centro,AV04,5.807142,-73.006556,5.82721,-73.03,1,AV04
115,10279671,118.25,8.9397,2025-03-06,Centro,AV04,5.807142,-73.006556,5.82711,-73.0293,1,AV04
116,10279676,11.25,0.8505,2025-03-31,Centro,AV04,5.807142,-73.006556,5.82406,-73.0305,1,AV04
117,10279681,11.0,0.8316,2025-03-17,Centro,AV04,5.807142,-73.006556,5.82546,-73.0301,1,AV04
118,10279688,6.0,0.4536,2025-03-27,Centro,AV04,5.807142,-73.006556,5.82594,-73.0303,1,AV04
119,10279693,15.0,1.134,2025-03-27,Centro,AV04,5.807142,-73.006556,5.82535,-73.0288,1,AV04
120,10279694,29.25,2.2113,2025-03-06,Centro,AV04,5.807142,-73.006556,5.8251,-73.0288,1,AV04
121,10279695,38.75,2.9295,2025-03-28,Centro,AV04,5.807142,-73.006556,5.8167,-73.0209,1,AV04
122,10279697,33.5,2.5326,2025-03-28,Centro,AV04,5.807142,-73.006556,5.82089,-73.0337,1,AV04
123,10279702,13.5,1.0206,2025-03-13,Centro,AV04,5.807142,-73.006556,5.8237,-73.0281,1,AV04
124,10279704,9.25,0.6993,2025-03-25,Centro,AV04,5.807142,-73.006556,5.82118,-73.0287,1,AV04
125,10279707,11.0,0.8316,2025-03-14,Centro,AV04,5.807142,-73.006556,5.8193,-73.0333,1,AV04
126,10279709,21.0,1.5876000000000001,2025-03-21,Centro,AV04,5.807142,-73.006556,5.81962,-73.0326,1,AV04
127,10279712,16.2,1.22472,2025-03-21,Centro,AV04,5.807142,-73.006556,5.8202,-73.0329,1,AV04
128,10279717,64.9,4.90644,2025-03-25,Centro,AV04,5.807142,-73.006556,5.82164,-73.035,1,AV04
129,10279721,61.0,4.6116,2025-03-14,Centro,AV04,5.807142,-73.006556,5.82122,-73.035,1,AV04
130,10279732,18.0,1.3608,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82012,-73.0347,1,AV04
131,10279734,19.0,1.4364000000000001,2025-03-21,Centro,AV04,5.807142,-73.006556,5.82021,-73.0348,1,AV04
132,10279741,47.9,3.6212400000000002,2025-03-07,Centro,AV04,5.807142,-73.006556,5.82149,-73.0343,1,AV04
133,10279751,7.0,0.5292,2025-03-04,Centro,AV04,5.807142,-73.006556,5.82632,-73.0473,1,AV04
134,10279760,50.75,3.8367,2025-03-25,Centro,AV04,5.807142,-73.006556,5.82767,-73.0495,1,AV04
135,10279765,13.25,1.0017,2025-03-18,Centro,AV04,5.807142,-73.006556,5.8285,-73.0475,1,AV04
136,10279770,30.3333333,2.29319999748,2025-03-11,Centro,AV04,5.807142,-73.006556,5.82719,-73.0453,1,AV04
137,10279774,49.0,3.7044,2025-03-25,Centro,AV04,5.807142,-73.006556,5.82535,-73.0435,1,AV04
138,10279778,10.5,0.7938,2025-03-07,Centro,AV04,5.807142,-73.006556,5.8271,-73.0414,1,AV04
139,10279790,20.0,1.512,2025-03-21,Centro,AV04,5.807142,-73.006556,5.83224,-73.037301,1,AV04
140,10279794,6.25,0.4725,2025-03-21,Centro,AV04,5.807142,-73.006556,5.83204,-73.0375,1,AV04
141,10279804,28.0,2.1168,2025-03-04,Centro,AV04,5.807142,-73.006556,5.83084,-73.0354,1,AV04
142,10279807,13.0,0.9828,2025-03-14,Centro,AV04,5.807142,-73.006556,5.83223,-73.035,1,AV04
143,10279808,4.7,0.35532,2025-03-21,Centro,AV04,5.807142,-73.006556,5.8314,-73.0336,1,AV04
144,10279812,82.2499999,6.218099992439999,2025-03-05,Centro,AV04,5.807142,-73.006556,5.717738,-72.933547,1,AV04
145,10279815,24.0,1.8144,2025-03-29,Centro,AV04,5.807142,-73.006556,5.71804,-72.9322,1,AV04
146,10279818,16.0,1.2096,2025-03-08,Centro,AV04,5.807142,-73.006556,5.71786,-72.9324,1,AV04
147,10279820,17.5,1.323,2025-03-22,Centro,AV04,5.807142,-73.006556,5.70919,-72.9381,1,AV04
148,10279826,95.5833332,7.22609998992,2025-03-26,Centro,AV04,5.807142,-73.006556,5.71868,-72.9342,1,AV04
149,10279833,14.25,1.0773,2025-03-22,Centro,AV04,5.807142,-73.006556,5.7206,-72.9327,1,AV04
150,10279834,450.0,34.019999999999996,2025-03-12,Centro,AV04,5.807142,-73.006556,5.72051,-72.9322,1,AV04
151,10279837,52.25,3.9501,2025-03-12,Centro,AV04,5.807142,-73.006556,5.7191,-72.9323,1,AV04
152,10279850,7.5,0.567,2025-03-12,Centro,AV04,5.807142,-73.006556,5.71807,-72.930259,1,AV04
153,10279853,25.0,1.8900000000000001,2025-03-26,Centro,AV04,5.807142,-73.006556,5.71892,-72.9291,1,AV04
154,10279855,65.5,4.9518,2025-03-15,Centro,AV04,5.807142,-73.006556,5.71691,-72.9307,1,AV04
155,10279856,24.25,1.8333,2025-03-08,Centro,AV04,5.807142,-73.006556,5.71641,-72.931,1,AV04
156,10279864,27.25,2.0601000000000003,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71617,-72.933,1,AV04
157,10279868,17.0,1.2852,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71727,-72.9351,1,AV04
158,10279882,108.9166666,8.23409999496,2025-03-13,Centro,AV04,5.807142,-73.006556,5.72043,-72.929,1,AV04
159,10279884,4.0,0.3024,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71567,-72.9242,1,AV04
160,10279885,54.25,4.1013,2025-03-03,Centro,AV04,5.807142,-73.006556,5.72528,-72.929,1,AV04
161,10279891,3.0,0.2268,2025-03-06,Centro,AV04,5.807142,-73.006556,5.723059,-72.927095,1,AV04
162,10279894,29.45,2.22642,2025-03-20,Centro,AV04,5.807142,-73.006556,5.72384,-72.9265,1,AV04
163,10279897,55.75,4.2147,2025-03-23,Centro,AV04,5.807142,-73.006556,5.72333,-72.9278,1,AV04
164,10279902,21.5,1.6254,2025-03-27,Centro,AV04,5.807142,-73.006556,5.72363,-72.9294,1,AV04
165,10279903,14.0,1.0584,2025-03-17,Centro,AV04,5.807142,-73.006556,5.72391,-72.928948,1,AV04
166,10279910,4.45,0.33642,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71329,-72.9322,1,AV04
167,10279914,6.0,0.4536,2025-03-15,Centro,AV04,5.807142,-73.006556,5.70291,-72.9422,1,AV04
168,10279915,8.75,0.6615,2025-03-15,Centro,AV04,5.807142,-73.006556,5.71375,-72.9307,1,AV04
169,10279917,78.25,5.9157,2025-03-19,Centro,AV04,5.807142,-73.006556,5.71305,-72.9301,1,AV04
170,10279925,18.0,1.3608,2025-03-29,Centro,AV04,5.807142,-73.006556,5.71315,-72.9342,1,AV04
171,10279935,131.5,9.9414,2025-03-01,Centro,AV04,5.807142,-73.006556,5.73142,-72.9471,1,AV04
172,10279939,17.25,1.3041,2025-03-05,Centro,AV04,5.807142,-73.006556,5.71695,-72.935074,1,AV04
173,10279940,29.75,2.2491,2025-03-26,Centro,AV04,5.807142,-73.006556,5.716537,-72.935031,1,AV04
174,10279945,70.0,5.292,2025-03-12,Centro,AV04,5.807142,-73.006556,5.71503,-72.9359,1,AV04
175,10279946,10.25,0.7749,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71452,-72.9365,1,AV04
176,10279951,46.25,3.4964999999999997,2025-03-08,Centro,AV04,5.807142,-73.006556,5.71643,-72.9385,1,AV04
177,10279967,155.0,11.718,2025-03-19,Centro,AV04,5.807142,-73.006556,5.719372,-72.937095,1,AV04
178,10279970,161.5,12.2094,2025-03-05,Centro,AV04,5.807142,-73.006556,5.7205,-72.9411,1,AV04
179,10279974,14.0,1.0584,2025-03-05,Centro,AV04,5.807142,-73.006556,5.71706,-72.9392,1,AV04
180,10279975,9.2,0.6955199999999999,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71607,-72.9387,1,AV04
181,10279990,58.5,4.4226,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71985,-72.9401,1,AV04
182,10279992,34.5,2.6082,2025-03-19,Centro,AV04,5.807142,-73.006556,5.71973,-72.9399,1,AV04
183,10279993,56.25,4.2524999999999995,2025-03-12,Centro,AV04,5.807142,-73.006556,5.71958,-72.9397,1,AV04
184,10279999,14.0,1.0584,2025-03-29,Centro,AV04,5.807142,-73.006556,5.71844,-72.9399,1,AV04
185,10280001,77.25,5.8401,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71925,-72.9436,1,AV04
186,10280002,52.0,3.9312,2025-03-15,Centro,AV04,5.807142,-73.006556,5.717282,-72.941163,1,AV04
187,10280010,79.2,5.98752,2025-03-01,Centro,AV04,5.807142,-73.006556,5.7183,-72.9426,1,AV04
188,10280013,8.5,0.6426000000000001,2025-03-29,Centro,AV04,5.807142,-73.006556,5.71989,-72.943,1,AV04
189,10280015,24.45,1.84842,2025-03-15,Centro,AV04,5.807142,-73.006556,5.72114134,-72.94232898,1,AV04
190,10280019,28.9166667,2.18610000252,2025-03-26,Centro,AV04,5.807142,-73.006556,5.72463,-72.9437,1,AV04
191,10280021,7.75,0.5859,2025-03-05,Centro,AV04,5.807142,-73.006556,5.72358,-72.9434,1,AV04
192,10280023,56.25,4.2525,2025-03-26,Centro,AV04,5.807142,-73.006556,5.71915,-72.9443,1,AV04
193,10280024,23.0,1.7388,2025-03-08,Centro,AV04,5.807142,-73.006556,5.70777,-72.9349,1,AV04
194,10280025,82.5,6.237,2025-03-29,Centro,AV04,5.807142,-73.006556,5.70582,-72.9357,1,AV04
195,10280026,4.0,0.3024,2025-03-19,Centro,AV04,5.807142,-73.006556,5.70574,-72.9358,1,AV04
196,10280027,33.0,2.4948,2025-03-26,Centro,AV04,5.807142,-73.006556,5.7073,-72.9346,1,AV04
197,10280032,3.25,0.2457,2025-03-08,Centro,AV04,5.807142,-73.006556,5.71182,-72.9342,1,AV04
198,10280036,5.25,0.3969,2025-03-15,Centro,AV04,5.807142,-73.006556,5.712425,-72.936122,1,AV04
199,10280037,19.0,1.4364,2025-03-26,Centro,AV04,5.807142,-73.006556,5.71187,-72.9365,1,AV04
200,10280042,27.5,2.079,2025-03-05,Centro,AV04,5.807142,-73.006556,5.71029,-72.9341,1,AV04
201,10280043,60.4166666,4.56749999496,2025-03-29,Centro,AV04,5.807142,-73.006556,5.7091,-72.934,1,AV04
202,10280048,7.0,0.5292,2025-03-12,Centro,AV04,5.807142,-73.006556,5.7098,-72.935,1,AV04
203,10280051,43.0,3.2508,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71216,-72.9369,1,AV04
204,10280054,26.2,1.9807199999999998,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71339,-72.9374,1,AV04
205,10280055,6.0,0.4536,2025-03-15,Centro,AV04,5.807142,-73.006556,5.71292,-72.9378,1,AV04
206,10280063,6.0,0.4536,2025-03-29,Centro,AV04,5.807142,-73.006556,5.70898,-72.9377,1,AV04
207,10280067,12.0,0.9072,2025-03-15,Centro,AV04,5.807142,-73.006556,5.70743,-72.939,1,AV04
208,10280070,16.0,1.2096,2025-03-12,Centro,AV04,5.807142,-73.006556,5.7076,-72.9419,1,AV04
209,10280072,37.0,2.7972,2025-03-26,Centro,AV04,5.807142,-73.006556,5.70941,-72.9422,1,AV04
210,10280075,17.75,1.3419,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71049,-72.9434,1,AV04
211,10280077,3.0,0.2268,2025-03-15,Centro,AV04,5.807142,-73.006556,5.709269,-72.943404,1,AV04
212,10280079,43.45,3.28482,2025-03-19,Centro,AV04,5.807142,-73.006556,5.71057,-72.9421,1,AV04
213,10280084,3.0,0.2268,2025-03-19,Centro,AV04,5.807142,-73.006556,5.71268,-72.943,1,AV04
214,10280090,13.0,0.9828,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71222,-72.9401,1,AV04
215,10280093,172.9,13.07124,2025-03-12,Centro,AV04,5.807142,-73.006556,5.713,-72.9384,1,AV04
216,10280094,49.0,3.7044,2025-03-08,Centro,AV04,5.807142,-73.006556,5.70978,-72.935,1,AV04
217,10280106,26.75,2.0223,2025-03-29,Centro,AV04,5.807142,-73.006556,5.7157,-72.9404,1,AV04
218,10280108,65.25,4.9329,2025-03-22,Centro,AV04,5.807142,-73.006556,5.71609,-72.941,1,AV04
219,10280112,6.0,0.4536,2025-03-29,Centro,AV04,5.807142,-73.006556,5.71775,-72.9442,1,AV04
220,10280115,27.5833333,2.08529999748,2025-03-22,Centro,AV04,5.807142,-73.006556,5.716733,-72.942101,1,AV04
221,10280118,45.3333333,3.42719999748,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71562,-72.943923,1,AV04
222,10280122,46.25,3.4965,2025-03-01,Centro,AV04,5.807142,-73.006556,5.71613,-72.9437,1,AV04
223,10280135,178.75,13.5135,2025-03-22,Centro,AV04,5.807142,-73.006556,5.714972,-72.944894,1,AV04
224,10280149,9.5,0.7182,2025-03-29,Centro,AV04,5.807142,-73.006556,5.71507,-72.9424,1,AV04
225,10280156,18.25,1.3797000000000001,2025-03-17,Centro,AV04,5.807142,-73.006556,5.721058,-72.927626,1,AV04
226,10280162,44.5,3.3642,2025-03-03,Centro,AV04,5.807142,-73.006556,5.72089,-72.926874,1,AV04
227,10280169,3.0,0.2268,2025-03-27,Centro,AV04,5.807142,-73.006556,5.719152,-72.925863,1,AV04
228,10280171,4.25,0.3213,2025-03-17,Centro,AV04,5.807142,-73.006556,5.719231,-72.925812,1,AV04
229,10280174,5.0,0.378,2025-03-13,Centro,AV04,5.807142,-73.006556,5.719459,-72.927904,1,AV04
230,10280178,19.0,1.4364,2025-03-27,Centro,AV04,5.807142,-73.006556,5.72011,-72.9272,1,AV04
231,10280180,81.4166666,6.1550999949600005,2025-03-17,Centro,AV04,5.807142,-73.006556,5.720258,-72.92549,1,AV04
232,10280181,3.0,0.2268,2025-03-13,Centro,AV04,5.807142,-73.006556,5.720319,-72.925333,1,AV04
233,10280185,13.0,0.9828,2025-03-06,Centro,AV04,5.807142,-73.006556,5.720636,-72.925157,1,AV04
234,10280189,50.0,3.7800000000000002,2025-03-10,Centro,AV04,5.807142,-73.006556,5.72141,-72.9276,1,AV04
235,10280191,58.0,4.3848,2025-03-20,Centro,AV04,5.807142,-73.006556,5.71977,-72.9264,1,AV04
236,10280195,3.9166666,0.29609999496,2025-03-31,Centro,AV04,5.807142,-73.006556,5.72835,-72.9188,1,AV04
