0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.12566666666666665,0.12566666666666665,0.12566666666666665,0.8868611111111111,0.8713611111111111,0.12566666666666665,0.12566666666666665,0.9753888888888889,3.309972222222222,3.309972222222222,0.07238888888888889,0.13036111111111112,0.12566666666666665,0.14216666666666666,0.12566666666666665,0.07358333333333333,0.07358333333333333,0.9679166666666666,0.12566666666666665,0.07238888888888889,0.12566666666666665,0.9753888888888889,0.12566666666666665,0.12566666666666665,0.8295277777777779,0.12566666666666665,0.12566666666666665,0.14419444444444446,0.8703888888888889,0.14216666666666666,0.5656944444444445,0.07358333333333333,0.8713611111111111,0.07358333333333333,0.12566666666666665,0.12566666666666665,6.558083333333333,6.558083333333333,0.12566666666666665
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.0,0.9594444444444444,3.294027777777778,3.294027777777778,0.15638888888888888,0.12716666666666668,0.0,0.042527777777777775,0.0,0.1393888888888889,0.1393888888888889,0.9519722222222222,0.0,0.15638888888888888,0.0,0.9594444444444444,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.6315000000000001,0.1393888888888889,0.8554166666666667,0.1393888888888889,0.0,0.0,6.542138888888889,6.542138888888889,0.0
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.0,0.9594444444444444,3.294027777777778,3.294027777777778,0.15638888888888888,0.12716666666666668,0.0,0.042527777777777775,0.0,0.1393888888888889,0.1393888888888889,0.9519722222222222,0.0,0.15638888888888888,0.0,0.9594444444444444,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.6315000000000001,0.1393888888888889,0.8554166666666667,0.1393888888888889,0.0,0.0,6.542138888888889,6.542138888888889,0.0
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.0,0.9594444444444444,3.294027777777778,3.294027777777778,0.15638888888888888,0.12716666666666668,0.0,0.042527777777777775,0.0,0.1393888888888889,0.1393888888888889,0.9519722222222222,0.0,0.15638888888888888,0.0,0.9594444444444444,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.6315000000000001,0.1393888888888889,0.8554166666666667,0.1393888888888889,0.0,0.0,6.542138888888889,6.542138888888889,0.0
0.8995833333333333,0.983111111111111,0.983111111111111,0.983111111111111,0.0,1.7089722222222223,0.983111111111111,0.983111111111111,1.813,2.464111111111111,2.464111111111111,0.8194999999999999,0.9878055555555555,0.983111111111111,0.9996111111111111,0.983111111111111,0.9111944444444445,0.9111944444444445,1.8055277777777776,0.983111111111111,0.8194999999999999,0.983111111111111,1.813,0.983111111111111,0.983111111111111,1.667138888888889,0.983111111111111,0.983111111111111,1.001638888888889,1.708,0.9996111111111111,1.4033055555555554,0.9111944444444445,1.7089722222222223,0.9111944444444445,0.983111111111111,0.983111111111111,5.7122222222222225,5.7122222222222225,0.983111111111111
0.7629166666666667,0.8077222222222222,0.8077222222222222,0.8077222222222222,1.6084444444444443,0.0,0.8077222222222222,0.8077222222222222,0.38861111111111113,2.453972222222222,2.453972222222222,0.8353055555555555,0.8363333333333334,0.8077222222222222,0.7475,0.8077222222222222,0.7745277777777778,0.7745277777777778,0.38113888888888886,0.8077222222222222,0.8353055555555555,0.8077222222222222,0.38861111111111113,0.8077222222222222,0.8077222222222222,0.31272222222222223,0.8077222222222222,0.8077222222222222,0.8369722222222222,0.0009722222222222222,0.7475,0.6156944444444444,0.7745277777777778,0.0,0.7745277777777778,0.8077222222222222,0.8077222222222222,5.702083333333333,5.702083333333333,0.8077222222222222
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.0,0.9594444444444444,3.294027777777778,3.294027777777778,0.15638888888888888,0.12716666666666668,0.0,0.042527777777777775,0.0,0.1393888888888889,0.1393888888888889,0.9519722222222222,0.0,0.15638888888888888,0.0,0.9594444444444444,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.6315000000000001,0.1393888888888889,0.8554166666666667,0.1393888888888889,0.0,0.0,6.542138888888889,6.542138888888889,0.0
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.0,0.9594444444444444,3.294027777777778,3.294027777777778,0.15638888888888888,0.12716666666666668,0.0,0.042527777777777775,0.0,0.1393888888888889,0.1393888888888889,0.9519722222222222,0.0,0.15638888888888888,0.0,0.9594444444444444,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.6315000000000001,0.1393888888888889,0.8554166666666667,0.1393888888888889,0.0,0.0,6.542138888888889,6.542138888888889,0.0
0.8655555555555555,0.9103611111111112,0.9103611111111112,0.9103611111111112,1.7110833333333333,0.3875,0.9103611111111112,0.9103611111111112,0.0,2.826111111111111,2.826111111111111,0.9379444444444445,0.9389722222222223,0.9103611111111112,0.8501388888888889,0.9103611111111112,0.8771666666666668,0.8771666666666668,0.012944444444444444,0.9103611111111112,0.9379444444444445,0.9103611111111112,0.0,0.9103611111111112,0.9103611111111112,0.6848611111111111,0.9103611111111112,0.9103611111111112,0.9396111111111111,0.3865277777777778,0.8501388888888889,0.8279444444444444,0.8771666666666668,0.3875,0.8771666666666668,0.9103611111111112,0.9103611111111112,6.074222222222223,6.074222222222223,0.9103611111111112
3.087472222222222,3.1710000000000003,3.1710000000000003,3.1710000000000003,2.1969444444444446,2.423722222222222,3.1710000000000003,3.1710000000000003,2.812333333333333,0.0,0.0,3.007388888888889,3.1756944444444444,3.1710000000000003,3.171222222222222,3.1710000000000003,3.0990833333333336,3.0990833333333336,2.8048611111111112,3.1710000000000003,3.007388888888889,3.1710000000000003,2.812333333333333,3.1710000000000003,3.1710000000000003,2.5293333333333337,3.1710000000000003,3.1710000000000003,3.1895277777777777,2.4246944444444445,3.171222222222222,2.8493055555555555,3.0990833333333336,2.423722222222222,3.0990833333333336,3.1710000000000003,3.1710000000000003,3.31175,3.31175,3.1710000000000003
