0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
0.0,0.10102777777777777,0.24813888888888888,0.24813888888888888,0.1685,0.26469444444444445,0.34044444444444444,0.10580555555555556,0.2733333333333333,0.10580555555555556,0.036333333333333336,0.24825000000000003,0.22772222222222221,0.18075000000000002,0.24825000000000003,0.1345,0.24813888888888888,0.1527777777777778,0.08177777777777777,0.2599444444444444,0.1939722222222222,1.2862777777777779,0.24813888888888888,0.0628888888888889,0.2566111111111111,0.24813888888888888,0.22019444444444447
0.11297222222222222,0.0,0.27211111111111114,0.27211111111111114,0.1924722222222222,0.2886666666666667,0.36777777777777776,0.11325,0.2807777777777778,0.11325,0.10316666666666666,0.2722222222222222,0.25169444444444444,0.18819444444444444,0.2722222222222222,0.10602777777777778,0.27211111111111114,0.17675,0.1361111111111111,0.28391666666666665,0.21794444444444444,1.31025,0.27211111111111114,0.05280555555555556,0.28058333333333335,0.27211111111111114,0.24416666666666667
0.2152222222222222,0.28294444444444444,0.0,0.0,0.1348888888888889,0.03086111111111111,0.28255555555555556,0.2263888888888889,0.14438888888888887,0.2263888888888889,0.23227777777777778,0.019305555555555555,0.06619444444444444,0.18452777777777776,0.019305555555555555,0.31069444444444444,0.0,0.17708333333333334,0.25227777777777777,0.05836111111111111,0.12047222222222222,1.1270555555555555,0.0,0.24480555555555555,0.009972222222222223,0.0,0.06863888888888889
0.2152222222222222,0.28294444444444444,0.0,0.0,0.1348888888888889,0.03086111111111111,0.28255555555555556,0.2263888888888889,0.14438888888888887,0.2263888888888889,0.23227777777777778,0.019305555555555555,0.06619444444444444,0.18452777777777776,0.019305555555555555,0.31069444444444444,0.0,0.17708333333333334,0.25227777777777777,0.05836111111111111,0.12047222222222222,1.1270555555555555,0.0,0.24480555555555555,0.009972222222222223,0.0,0.06863888888888889
0.11022222222222222,0.17794444444444446,0.10061111111111111,0.10061111111111111,0.0,0.11716666666666667,0.27558333333333335,0.17627777777777778,0.19436111111111112,0.17627777777777778,0.12727777777777777,0.10072222222222223,0.07552777777777778,0.1436388888888889,0.10072222222222223,0.22544444444444445,0.10061111111111111,0.07680555555555556,0.14727777777777779,0.11066666666666666,0.058111111111111106,1.1796944444444444,0.10061111111111111,0.13980555555555557,0.10908333333333332,0.10061111111111111,0.07266666666666667
0.22308333333333333,0.2908055555555556,0.03588888888888889,0.03588888888888889,0.13524999999999998,0.0,0.28997222222222224,0.19552777777777777,0.13133333333333333,0.19552777777777777,0.2401388888888889,0.048916666666666664,0.06655555555555555,0.15366666666666667,0.048916666666666664,0.3181111111111111,0.03588888888888889,0.16502777777777777,0.26013888888888886,0.0275,0.13283333333333333,1.134472222222222,0.03588888888888889,0.25266666666666665,0.044194444444444446,0.03588888888888889,0.069
0.29430555555555554,0.35400000000000004,0.2836388888888889,0.2836388888888889,0.2801388888888889,0.28791666666666665,0.0,0.36680555555555555,0.387,0.36680555555555555,0.31136111111111114,0.2911666666666667,0.29216666666666663,0.3697777777777778,0.2911666666666667,0.3005555555555556,0.2836388888888889,0.2965277777777778,0.3208611111111111,0.2831666666666667,0.24513888888888888,1.2626944444444443,0.2836388888888889,0.3238888888888889,0.29,0.2836388888888889,0.28480555555555553
0.1433611111111111,0.13130555555555556,0.2610277777777778,0.2610277777777778,0.20602777777777778,0.26725,0.4008888888888889,0.0,0.20563888888888887,0.0,0.13355555555555557,0.27205555555555555,0.23497222222222222,0.11305555555555556,0.27205555555555555,0.1891111111111111,0.2610277777777778,0.14572222222222223,0.1835,0.23302777777777778,0.23152777777777778,1.261361111111111,0.2610277777777778,0.09316666666666666,0.2693333333333333,0.2610277777777778,0.23841666666666667
0.2456111111111111,0.2987222222222222,0.11266666666666668,0.11266666666666668,0.17044444444444445,0.11888888888888889,0.36674999999999996,0.18955555555555556,0.0,0.18955555555555556,0.26266666666666666,0.12569444444444444,0.14333333333333334,0.10369444444444445,0.12569444444444444,0.3565277777777778,0.11266666666666668,0.17141666666666666,0.2826666666666667,0.08466666666666667,0.2096111111111111,1.21125,0.11266666666666668,0.26058333333333333,0.12097222222222222,0.11266666666666668,0.14577777777777776
0.1433611111111111,0.13130555555555556,0.2610277777777778,0.2610277777777778,0.20602777777777778,0.26725,0.4008888888888889,0.0,0.20563888888888887,0.0,0.13355555555555557,0.27205555555555555,0.23497222222222222,0.11305555555555556,0.27205555555555555,0.1891111111111111,0.2610277777777778,0.14572222222222223,0.1835,0.23302777777777778,0.23152777777777778,1.261361111111111,0.2610277777777778,0.09316666666666666,0.2693333333333333,0.2610277777777778,0.23841666666666667
