0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
0.0,0.12566666666666665,0.12566666666666665,0.12566666666666665,0.8868611111111111,0.8713611111111111,0.12566666666666665,0.27375,0.12566666666666665,0.07238888888888889,0.28583333333333333,0.28505555555555556,0.13036111111111112,0.12566666666666665,0.195,0.14216666666666666,0.12566666666666665,0.07358333333333333,0.28583333333333333,0.07358333333333333,0.12566666666666665,0.07238888888888889,0.12566666666666665,0.12566666666666665,0.12566666666666665,0.8295277777777779,0.12566666666666665,0.12566666666666665,0.14419444444444446,0.8703888888888889,0.14216666666666666,0.28583333333333333,0.5656944444444445,0.07358333333333333,0.21291666666666667,0.8713611111111111,0.07358333333333333,0.12566666666666665,0.12566666666666665,0.12566666666666665
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.26819444444444446,0.0,0.15638888888888888,0.2826388888888889,0.2818611111111111,0.12716666666666668,0.0,0.17458333333333334,0.042527777777777775,0.0,0.1393888888888889,0.2826388888888889,0.1393888888888889,0.0,0.15638888888888888,0.0,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.2826388888888889,0.6315000000000001,0.1393888888888889,0.20972222222222223,0.8554166666666667,0.1393888888888889,0.0,0.0,0.0
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.26819444444444446,0.0,0.15638888888888888,0.2826388888888889,0.2818611111111111,0.12716666666666668,0.0,0.17458333333333334,0.042527777777777775,0.0,0.1393888888888889,0.2826388888888889,0.1393888888888889,0.0,0.15638888888888888,0.0,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.2826388888888889,0.6315000000000001,0.1393888888888889,0.20972222222222223,0.8554166666666667,0.1393888888888889,0.0,0.0,0.0
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.26819444444444446,0.0,0.15638888888888888,0.2826388888888889,0.2818611111111111,0.12716666666666668,0.0,0.17458333333333334,0.042527777777777775,0.0,0.1393888888888889,0.2826388888888889,0.1393888888888889,0.0,0.15638888888888888,0.0,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.2826388888888889,0.6315000000000001,0.1393888888888889,0.20972222222222223,0.8554166666666667,0.1393888888888889,0.0,0.0,0.0
0.8995833333333333,0.983111111111111,0.983111111111111,0.983111111111111,0.0,1.7089722222222223,0.983111111111111,1.1311944444444444,0.983111111111111,0.8194999999999999,1.1432777777777778,1.1425,0.9878055555555555,0.983111111111111,1.0524444444444445,0.9996111111111111,0.983111111111111,0.9111944444444445,1.1432777777777778,0.9111944444444445,0.983111111111111,0.8194999999999999,0.983111111111111,0.983111111111111,0.983111111111111,1.667138888888889,0.983111111111111,0.983111111111111,1.001638888888889,1.708,0.9996111111111111,1.1432777777777778,1.4033055555555554,0.9111944444444445,1.070361111111111,1.7089722222222223,0.9111944444444445,0.983111111111111,0.983111111111111,0.983111111111111
0.7629166666666667,0.8077222222222222,0.8077222222222222,0.8077222222222222,1.6084444444444443,0.0,0.8077222222222222,0.9630277777777778,0.8077222222222222,0.8353055555555555,0.9786111111111111,0.9778333333333333,0.8363333333333334,0.8077222222222222,0.8694166666666667,0.7475,0.8077222222222222,0.7745277777777778,0.9786111111111111,0.7745277777777778,0.8077222222222222,0.8353055555555555,0.8077222222222222,0.8077222222222222,0.8077222222222222,0.31272222222222223,0.8077222222222222,0.8077222222222222,0.8369722222222222,0.0009722222222222222,0.7475,0.9786111111111111,0.6156944444444444,0.7745277777777778,0.9056944444444445,0.0,0.7745277777777778,0.8077222222222222,0.8077222222222222,0.8077222222222222
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.26819444444444446,0.0,0.15638888888888888,0.2826388888888889,0.2818611111111111,0.12716666666666668,0.0,0.17458333333333334,0.042527777777777775,0.0,0.1393888888888889,0.2826388888888889,0.1393888888888889,0.0,0.15638888888888888,0.0,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.2826388888888889,0.6315000000000001,0.1393888888888889,0.20972222222222223,0.8554166666666667,0.1393888888888889,0.0,0.0,0.0
0.2925,0.2531111111111111,0.2531111111111111,0.2531111111111111,1.1355833333333334,1.0344722222222222,0.2531111111111111,0.0,0.2531111111111111,0.3211111111111111,0.20247222222222222,0.21230555555555555,0.20333333333333334,0.2531111111111111,0.14372222222222222,0.23583333333333334,0.2531111111111111,0.3041111111111111,0.20247222222222222,0.3041111111111111,0.2531111111111111,0.3211111111111111,0.2531111111111111,0.2531111111111111,0.2531111111111111,1.0600555555555555,0.2531111111111111,0.2531111111111111,0.1826111111111111,1.0335,0.23583333333333334,0.20247222222222222,0.7962222222222223,0.3041111111111111,0.09380555555555556,1.0344722222222222,0.3041111111111111,0.2531111111111111,0.2531111111111111,0.2531111111111111
0.12777777777777777,0.0,0.0,0.0,0.9708611111111111,0.8554166666666667,0.0,0.26819444444444446,0.0,0.15638888888888888,0.2826388888888889,0.2818611111111111,0.12716666666666668,0.0,0.17458333333333334,0.042527777777777775,0.0,0.1393888888888889,0.2826388888888889,0.1393888888888889,0.0,0.15638888888888888,0.0,0.0,0.0,0.8953333333333333,0.0,0.0,0.14100000000000001,0.8544444444444445,0.042527777777777775,0.2826388888888889,0.6315000000000001,0.1393888888888889,0.20972222222222223,0.8554166666666667,0.1393888888888889,0.0,0.0,0.0
0.11330555555555555,0.19683333333333333,0.19683333333333333,0.19683333333333333,0.8485277777777778,0.9226944444444444,0.19683333333333333,0.3449166666666667,0.19683333333333333,0.0,0.35700000000000004,0.3562222222222223,0.20152777777777778,0.19683333333333333,0.26616666666666666,0.21333333333333335,0.19683333333333333,0.12491666666666666,0.35700000000000004,0.12491666666666666,0.19683333333333333,0.0,0.19683333333333333,0.19683333333333333,0.19683333333333333,0.8808611111111111,0.19683333333333333,0.19683333333333333,0.2153611111111111,0.9217222222222222,0.21333333333333335,0.35700000000000004,0.6170277777777778,0.12491666666666666,0.28408333333333335,0.9226944444444444,0.12491666666666666,0.19683333333333333,0.19683333333333333,0.19683333333333333
