date,region,Center_ID,Client_ID,ordered_boxes,Latitude_CD,Longitude_CD,Latitude_Client,Longitude_Client,ordered_volume
2025-03-29,Andes,AV16,10466320,28.25,4.802644,-75.832822,4.7949966,-75.6925555,2.1357
2025-03-29,Andes,AV16,14004375,0.25,4.802644,-75.832822,4.82332616,-75.67479717,0.0189
2025-03-29,Andes,AV16,13026659,19.6666666,4.802644,-75.832822,4.800194,-75.697,1.48679999496
2025-03-29,Andes,AV16,10415712,0.25,4.802644,-75.832822,4.81594,-75.6986,0.0189
2025-03-29,Andes,AV16,12149380,2.4166667,4.802644,-75.832822,4.808110168,-75.672427,0.18270000252
2025-03-29,Andes,AV16,14100987,3.5,4.802644,-75.832822,4.85143,-75.6558961,0.2646
2025-03-29,Andes,AV16,11432858,9.15,4.802644,-75.832822,4.8089723,-75.7041314,0.69174
2025-03-29,Andes,AV16,10834866,13.8,4.802644,-75.832822,5.060855,-75.488807,1.04328
2025-03-29,Andes,AV16,10460486,0.25,4.802644,-75.832822,4.8350292,-75.6922065,0.0189
2025-03-29,Andes,AV16,10465680,8.3333333,4.802644,-75.832822,4.8038167,-75.697126,0.62999999748
2025-03-29,Andes,AV16,11634751,4.8333333,4.802644,-75.832822,5.07397,-75.4973,0.3653999974799999
2025-03-29,Andes,AV16,10464626,4.1666666,4.802644,-75.832822,4.8094,-75.6787,0.31499999496
2025-03-29,Andes,AV16,11437081,3.3333333,4.802644,-75.832822,4.80226,-75.7077,0.25199999748
2025-03-29,Andes,AV16,11142670,4.25,4.802644,-75.832822,4.8114077,-75.6810065,0.3213
2025-03-29,Andes,AV16,11531269,16.9999999,4.802644,-75.832822,4.80831,-75.7035,1.28519999244
2025-03-29,Andes,AV16,11619611,18.0,4.802644,-75.832822,4.81259,-75.6887,1.3608
2025-03-29,Andes,AV16,11591020,0.25,4.802644,-75.832822,4.80965,-75.7606,0.0189
2025-03-29,Andes,AV16,14018825,3.5833334,4.802644,-75.832822,5.0473142,-75.5160563,0.27090000504
2025-03-29,Andes,AV16,10434943,9.6666666,4.802644,-75.832822,4.79839,-75.6936,0.7307999949599999
2025-03-29,Andes,AV16,11463657,26.5833333,4.802644,-75.832822,4.80478,-75.6985,2.00969999748
2025-03-29,Andes,AV16,12739629,4.0,4.802644,-75.832822,4.8277137,-75.6965398,0.3024
2025-03-29,Andes,AV16,11175545,0.25,4.802644,-75.832822,5.05093,-75.4809,0.0189
2025-03-29,Andes,AV16,12416082,9.0,4.802644,-75.832822,5.04373,-75.5205,0.6804
2025-03-29,Andes,AV16,10418604,3.0,4.802644,-75.832822,4.80462,-75.671,0.2268
2025-03-29,Andes,AV16,13167872,0.25,4.802644,-75.832822,5.053275287,-75.48129394,0.0189
